idx	op_type	name	inputs	outputs
303	Gather	/sentence_encoder/attn_encoder/attn_layers.1/Gather_6	['/sentence_encoder/attn_encoder/attn_layers.1/Shape_5_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_6_output_0']
304	Gather	/sentence_encoder/attn_encoder/attn_layers.1/Gather_7	['/sentence_encoder/attn_encoder/attn_layers.1/Shape_5_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_7_output_0']
305	Mul	/sentence_encoder/attn_encoder/attn_layers.1/Mul_1	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_1_output_0']
306	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_17	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_5_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_17_output_0']
307	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_18	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_6_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_18_output_0']
308	Sub	/sentence_encoder/attn_encoder/attn_layers.1/Sub_4	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Sub_4_output_0']
309	Add	/sentence_encoder/attn_encoder/attn_layers.1/Add_1	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Add_1_output_0']
310	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_26	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_26_output_0']
311	Mul	/sentence_encoder/attn_encoder/attn_layers.1/Mul_2	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_1_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Gather_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_2_output_0']
312	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_21	['/sentence_encoder/attn_encoder/attn_layers.1/Sub_4_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_21_output_0']
313	Sub	/sentence_encoder/attn_encoder/attn_layers.1/Sub_6	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_1_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Sub_6_output_0']
314	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_24	['/sentence_encoder/attn_encoder/attn_layers.1/Add_1_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_24_output_0']
315	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_19	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_2_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_19_output_0']
316	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_25	['/sentence_encoder/attn_encoder/attn_layers.1/Sub_6_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_25_output_0']
317	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_12	['/sentence_encoder/Constant_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_21_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_12_output_0']
318	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_9	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_17_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_18_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_19_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_9_output_0']
319	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_13	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_17_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_18_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_24_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_25_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_13_output_0']
320	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_8	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_12_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_8_output_0']
321	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_7	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_1_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Concat_9_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_7_output_0']
322	Slice	/sentence_encoder/attn_encoder/attn_layers.1/Slice_3	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_8_output_0', '/predictor/Constant_3_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/sentence_encoder/Constant_7_output_0', '/predictor/Constant_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_3_output_0']
323	Transpose	/sentence_encoder/attn_encoder/attn_layers.1/Transpose_5	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_5_output_0']
324	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_9	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_5_output_0', '/predictor/Constant_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Cast_4_output_0']
325	Pad	/sentence_encoder/attn_encoder/attn_layers.1/Pad_2	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Cast_4_output_0', '']	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_2_output_0']
326	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_10	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_2_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Concat_13_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_10_output_0']
327	Slice	/sentence_encoder/attn_encoder/attn_layers.1/Slice_4	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_10_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_26_output_0', '/sentence_encoder/Constant_6_output_0', '/sentence_encoder/Constant_8_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_4_output_0']
328	Slice	/sentence_encoder/attn_encoder/attn_layers.1/Slice_5	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_4_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_21_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/sentence_encoder/Constant_8_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_5_output_0']
329	Add	/sentence_encoder/attn_encoder/attn_layers.1/Add_2	['/sentence_encoder/attn_encoder/attn_layers.1/MatMul_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Slice_5_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Add_2_output_0']
330	Where	/sentence_encoder/attn_encoder/attn_layers.1/Where	['/sentence_encoder/attn_encoder/attn_layers.1/Cast_5_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_88_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Add_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Where_output_0']
331	Softmax	/sentence_encoder/attn_encoder/attn_layers.1/Softmax	['/sentence_encoder/attn_encoder/attn_layers.1/Where_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Softmax_output_0']
332	MatMul	/sentence_encoder/attn_encoder/attn_layers.1/MatMul_2	['/sentence_encoder/attn_encoder/attn_layers.1/Softmax_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Transpose_1_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/MatMul_2_output_0']
333	Shape	/sentence_encoder/attn_encoder/attn_layers.1/Shape_9	['/sentence_encoder/attn_encoder/attn_layers.1/Softmax_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Shape_9_output_0']
334	Gather	/sentence_encoder/attn_encoder/attn_layers.1/Gather_9	['/sentence_encoder/attn_encoder/attn_layers.1/Shape_9_output_0', '/predictor/Constant_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_9_output_0']
335	Gather	/sentence_encoder/attn_encoder/attn_layers.1/Gather_10	['/sentence_encoder/attn_encoder/attn_layers.1/Shape_9_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_10_output_0']
336	Gather	/sentence_encoder/attn_encoder/attn_layers.1/Gather_11	['/sentence_encoder/attn_encoder/attn_layers.1/Shape_9_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_11_output_0']
337	Sub	/sentence_encoder/attn_encoder/attn_layers.1/Sub_7	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Sub_7_output_0']
338	Pow	/sentence_encoder/attn_encoder/attn_layers.1/Pow	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Pow_output_0']
339	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_30	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_9_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_30_output_0']
340	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_31	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_10_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_31_output_0']
341	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_34	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_34_output_0']
342	Mul	/sentence_encoder/attn_encoder/attn_layers.1/Mul_4	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_4_output_0']
343	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_29	['/sentence_encoder/attn_encoder/attn_layers.1/Sub_7_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_29_output_0']
344	Mul	/sentence_encoder/attn_encoder/attn_layers.1/Mul_3	['/sentence_encoder/attn_encoder/attn_layers.1/Gather_11_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Sub_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_3_output_0']
345	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_38	['/sentence_encoder/attn_encoder/attn_layers.1/Mul_4_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_38_output_0']
346	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_20	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_34_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_20_output_0']
347	Add	/sentence_encoder/attn_encoder/attn_layers.1/Add_3	['/sentence_encoder/attn_encoder/attn_layers.1/Pow_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Mul_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Add_3_output_0']
348	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_21	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_30_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_31_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_34_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_38_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_21_output_0']
349	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_14	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_20_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_14_output_0']
350	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_16	['/sentence_encoder/Constant_7_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_29_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_16_output_0']
351	Unsqueeze	/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_32	['/sentence_encoder/attn_encoder/attn_layers.1/Add_3_output_0', '/sentence_encoder/Constant_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_32_output_0']
352	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_11	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_16_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_11_output_0']
353	Slice	/sentence_encoder/attn_encoder/attn_layers.1/Slice_7	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_14_output_0', '/predictor/Constant_3_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/sentence_encoder/Constant_7_output_0', '/predictor/Constant_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_7_output_0']
354	Concat	/sentence_encoder/attn_encoder/attn_layers.1/Concat_17	['/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_30_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_31_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_32_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Concat_17_output_0']
355	Slice	/sentence_encoder/attn_encoder/attn_layers.1/Slice_6	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_11_output_0', '/predictor/Constant_3_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/sentence_encoder/Constant_7_output_0', '/predictor/Constant_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_6_output_0']
356	Transpose	/sentence_encoder/attn_encoder/attn_layers.1/Transpose_7	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_7_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_7_output_0']
357	Transpose	/sentence_encoder/attn_encoder/attn_layers.1/Transpose_6	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_6_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_6_output_0']
358	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_15	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_7_output_0', '/predictor/Constant_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Cast_9_output_0']
359	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_12	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_6_output_0', '/predictor/Constant_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Cast_7_output_0']
360	Pad	/sentence_encoder/attn_encoder/attn_layers.1/Pad_3	['/sentence_encoder/attn_encoder/attn_layers.1/Softmax_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Cast_7_output_0', '']	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_3_output_0']
361	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_13	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_3_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Concat_17_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_13_output_0']
362	Pad	/sentence_encoder/attn_encoder/attn_layers.1/Pad_4	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_13_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Cast_9_output_0', '']	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_4_output_0']
363	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_16	['/sentence_encoder/attn_encoder/attn_layers.1/Pad_4_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Concat_21_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_16_output_0']
364	Slice	/sentence_encoder/attn_encoder/attn_layers.1/Slice_8	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_16_output_0', '/sentence_encoder/Constant_8_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/sentence_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/sentence_encoder/Constant_8_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_8_output_0']
365	MatMul	/sentence_encoder/attn_encoder/attn_layers.1/MatMul_3	['/sentence_encoder/attn_encoder/attn_layers.1/Slice_8_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Unsqueeze_41_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/MatMul_3_output_0']
366	Add	/sentence_encoder/attn_encoder/attn_layers.1/Add_4	['/sentence_encoder/attn_encoder/attn_layers.1/MatMul_2_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/MatMul_3_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Add_4_output_0']
367	Transpose	/sentence_encoder/attn_encoder/attn_layers.1/Transpose_9	['/sentence_encoder/attn_encoder/attn_layers.1/Add_4_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_9_output_0']
368	Reshape	/sentence_encoder/attn_encoder/attn_layers.1/Reshape_19	['/sentence_encoder/attn_encoder/attn_layers.1/Transpose_9_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/Concat_23_output_0']	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_19_output_0']
369	Conv	/sentence_encoder/attn_encoder/attn_layers.1/conv_o/Conv	['/sentence_encoder/attn_encoder/attn_layers.1/Reshape_19_output_0', 'tts.dp.sentence_encoder.attn_encoder.attn_layers.1.conv_o.weight', 'tts.dp.sentence_encoder.attn_encoder.attn_layers.1.conv_o.bias']	['/sentence_encoder/attn_encoder/attn_layers.1/conv_o/Conv_output_0']
370	Add	/sentence_encoder/attn_encoder/Add_2	['/sentence_encoder/attn_encoder/norm_layers_2.0/Transpose_1_output_0', '/sentence_encoder/attn_encoder/attn_layers.1/conv_o/Conv_output_0']	['/sentence_encoder/attn_encoder/Add_2_output_0']
371	Transpose	/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose	['/sentence_encoder/attn_encoder/Add_2_output_0']	['/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose_output_0']
372	LayerNormalization	/sentence_encoder/attn_encoder/norm_layers_1.1/norm/LayerNormalization	['/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose_output_0', 'tts.dp.sentence_encoder.attn_encoder.norm_layers_1.1.norm.weight', 'tts.dp.sentence_encoder.attn_encoder.norm_layers_1.1.norm.bias']	['/sentence_encoder/attn_encoder/norm_layers_1.1/norm/LayerNormalization_output_0']
373	Transpose	/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose_1	['/sentence_encoder/attn_encoder/norm_layers_1.1/norm/LayerNormalization_output_0']	['/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose_1_output_0']
374	Mul	/sentence_encoder/attn_encoder/ffn_layers.1/Mul	['/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose_1_output_0', '/sentence_encoder/Concat_2_output_0']	['/sentence_encoder/attn_encoder/ffn_layers.1/Mul_output_0']
375	Conv	/sentence_encoder/attn_encoder/ffn_layers.1/conv_1/Conv	['/sentence_encoder/attn_encoder/ffn_layers.1/Mul_output_0', 'tts.dp.sentence_encoder.attn_encoder.ffn_layers.1.conv_1.weight', 'tts.dp.sentence_encoder.attn_encoder.ffn_layers.1.conv_1.bias']	['/sentence_encoder/attn_encoder/ffn_layers.1/conv_1/Conv_output_0']
376	Relu	/sentence_encoder/attn_encoder/ffn_layers.1/Relu	['/sentence_encoder/attn_encoder/ffn_layers.1/conv_1/Conv_output_0']	['/sentence_encoder/attn_encoder/ffn_layers.1/Relu_output_0']
377	Mul	/sentence_encoder/attn_encoder/ffn_layers.1/Mul_1	['/sentence_encoder/attn_encoder/ffn_layers.1/Relu_output_0', '/sentence_encoder/Concat_2_output_0']	['/sentence_encoder/attn_encoder/ffn_layers.1/Mul_1_output_0']
378	Conv	/sentence_encoder/attn_encoder/ffn_layers.1/conv_2/Conv	['/sentence_encoder/attn_encoder/ffn_layers.1/Mul_1_output_0', 'tts.dp.sentence_encoder.attn_encoder.ffn_layers.1.conv_2.weight', 'tts.dp.sentence_encoder.attn_encoder.ffn_layers.1.conv_2.bias']	['/sentence_encoder/attn_encoder/ffn_layers.1/conv_2/Conv_output_0']
379	Mul	/sentence_encoder/attn_encoder/ffn_layers.1/Mul_2	['/sentence_encoder/attn_encoder/ffn_layers.1/conv_2/Conv_output_0', '/sentence_encoder/Concat_2_output_0']	['/sentence_encoder/attn_encoder/ffn_layers.1/Mul_2_output_0']
380	Add	/sentence_encoder/attn_encoder/Add_3	['/sentence_encoder/attn_encoder/norm_layers_1.1/Transpose_1_output_0', '/sentence_encoder/attn_encoder/ffn_layers.1/Mul_2_output_0']	['/sentence_encoder/attn_encoder/Add_3_output_0']
381	Transpose	/sentence_encoder/attn_encoder/norm_layers_2.1/Transpose	['/sentence_encoder/attn_encoder/Add_3_output_0']	['/sentence_encoder/attn_encoder/norm_layers_2.1/Transpose_output_0']
382	LayerNormalization	/sentence_encoder/attn_encoder/norm_layers_2.1/norm/LayerNormalization	['/sentence_encoder/attn_encoder/norm_layers_2.1/Transpose_output_0', 'tts.dp.sentence_encoder.attn_encoder.norm_layers_2.1.norm.weight', 'tts.dp.sentence_encoder.attn_encoder.norm_layers_2.1.norm.bias']	['/sentence_encoder/attn_encoder/norm_layers_2.1/norm/LayerNormalization_output_0']
383	Transpose	/sentence_encoder/attn_encoder/norm_layers_2.1/Transpose_1	['/sentence_encoder/attn_encoder/norm_layers_2.1/norm/LayerNormalization_output_0']	['/sentence_encoder/attn_encoder/norm_layers_2.1/Transpose_1_output_0']
384	Mul	/sentence_encoder/attn_encoder/Mul_2	['/sentence_encoder/attn_encoder/norm_layers_2.1/Transpose_1_output_0', '/sentence_encoder/Concat_2_output_0']	['/sentence_encoder/attn_encoder/Mul_2_output_0']
385	Add	/sentence_encoder/Add	['/sentence_encoder/attn_encoder/Mul_2_output_0', '/sentence_encoder/convnext/convnext.5/Mul_3_output_0']	['/sentence_encoder/Add_output_0']
386	Slice	/sentence_encoder/Slice_1	['/sentence_encoder/Add_output_0', '/sentence_encoder/Constant_7_output_0', '/sentence_encoder/Constant_8_output_0', '/sentence_encoder/Constant_6_output_0', '/sentence_encoder/Constant_8_output_0']	['/sentence_encoder/Slice_1_output_0']
387	Conv	/sentence_encoder/proj_out/net/Conv	['/sentence_encoder/Slice_1_output_0', 'tts.dp.sentence_encoder.proj_out.net.weight']	['/sentence_encoder/proj_out/net/Conv_output_0']
388	Mul	/sentence_encoder/proj_out/Mul	['/sentence_encoder/proj_out/net/Conv_output_0', '/sentence_encoder/Slice_2_output_0']	['/sentence_encoder/proj_out/Mul_output_0']
389	Shape	/predictor/Shape	['/sentence_encoder/proj_out/Mul_output_0']	['/predictor/Shape_output_0']
390	Gather	/predictor/Gather	['/predictor/Shape_output_0', '/predictor/Constant_2_output_0']	['/predictor/Gather_output_0']
391	Unsqueeze	/predictor/Unsqueeze	['/predictor/Gather_output_0', '/sentence_encoder/Constant_7_output_0']	['/predictor/Unsqueeze_output_0']
392	Concat	/predictor/Concat	['/predictor/Unsqueeze_output_0', '/predictor/Constant_3_output_0']	['/predictor/Concat_output_0']
393	Reshape	/predictor/Reshape	['/sentence_encoder/proj_out/Mul_output_0', '/predictor/Concat_output_0']	['/predictor/Reshape_output_0']
394	Concat	/predictor/Concat_2	['/predictor/Reshape_output_0', '/predictor/Reshape_1_output_0']	['/predictor/Concat_2_output_0']
395	Gemm	/predictor/layers.0/Gemm	['/predictor/Concat_2_output_0', 'tts.dp.predictor.layers.0.weight', 'tts.dp.predictor.layers.0.bias']	['/predictor/layers.0/Gemm_output_0']
396	PRelu	/predictor/activation/PRelu	['/predictor/layers.0/Gemm_output_0', 'tts.dp.predictor.activation.weight']	['/predictor/activation/PRelu_output_0']
397	Gemm	/predictor/layers.1/Gemm	['/predictor/activation/PRelu_output_0', 'tts.dp.predictor.layers.1.weight', 'tts.dp.predictor.layers.1.bias']	['/predictor/layers.1/Gemm_output_0']
398	Exp	/predictor/Exp	['/predictor/layers.1/Gemm_output_0']	['/predictor/Exp_output_0']
399	Squeeze	/predictor/Squeeze	['/predictor/Exp_output_0', '/sentence_encoder/Constant_8_output_0']	['duration']
